DATAPRESENTACAOPROPOSICAO;DATTRANSFPROPOSICAOLEI;COD_TIPO_PARLAMENTAR;NOM_CIVIL_PARLAMENTAR;NOM_PARLAMENTAR;COD_SEXO;DES_TIPO_PARLAMENTAR;COD_PARLAMENTAR_ORIGEM;NUM_LEGISLATURA_APRESEN;NUM_SESSAO_LEGISLATIVA_APRESEN;COD_TIPO_SESSAO_LEGISLATIVA_APRESEN;DAT_INICIO_LEGISLATURA_APRESEN;DAT_FIM_LEGISLATURA_APRESEN;DAT_INICIO_SESSAO_LEGISLATIVA_APRESEN;DAT_FIM_SESSAO_LEGISLATIVA_APRESEN;DES_TIPO_SESSAO_LEGISLATIVA_APRESEN;DAT_INICIAL_RECESSO_APRESEN;DAT_FINAL_RECESSO_APRESEN;NUM_LEGISLATURA_LEI;NUM_SESSAO_LEGISLATIVA_LEI;COD_TIPO_SESSAO_LEGISLATIVA_LEI;DAT_INICIO_LEGISLATURA_LEI;DAT_FIM_LEGISLATURA_LEI;DAT_INICIO_SESSAO_LEGISLATIVA_LEI;DAT_FIM_SESSAO_LEGISLATIVA_LEI;DES_TIPO_SESSAO_LEGISLATIVA_LEI;DAT_INICIAL_RECESSO_LEI;DAT_FINAL_RECESSO_LEI;COD_PROPOSICAO_ORIGEM;ANO_PROPOSICAO;NUM_PROPOSICAO;NOM_PROPOSICAO;AREAS_TEMATICAS_APRESENTACAO;SIG_NORMA_JURIDICA;DES_TIPO_NORMA_JURIDICA;COD_TIPO_NORMA_JURIDICA_ORIGEM;SIG_UF;TEX_REGIAO_GEOGRAFICA_AUTOR;NOM_UF;NOM_PARTIDO_POLITICO;COD_PARTIDO_POLITICO;SIG_PARTIDO_POLITICO;DES_SITUACAO_PROPOSICAO;SIG_TIPO_PROPOSICAO;DES_TIPO_PROPOSICAO;DES_COMPLETA;IND_ATIVO_TIPO_PROPOSICAO;DES_ATIVO_TIPO_PROPOSICAO;DAT_VETO_TOTAL;NOM_ORGAO;IND_ATIVO_ORGAO;DES_ATIVO_ORGAO;COD_ORGAO_ORIGEM;DES_APELIDO_ORGAO;COD_TIPO_AUTOR_ORIGEM;DES_TIPO_AUTOR
21-03-2012;;10000;INOCÊNCIO GOMES DE OLIVEIRA;INOCÊNCIO OLIVEIRA;M;DEPUTADO;521856;54;2;1;01-02-2011;31-01-2015;02-02-2012;24-12-2012;Ordinária;17-07-2012;01-08-2012;-1;-1;-1;;;;;N/A;;;538229;2012;3493;PL 3493/2012;FINANÇAS PÚBLICAS E ORÇAMENTO;N/A;N/A;-1;PE;NORDESTE;PERNAMBUCO;PARTIDO DA REPÚBLICA;168;PR;N/A;PL;PROJETO DE LEI;PROJETO DE LEI;1;ATIVADO;;N/A;-1;N/A;-1;N/A;TipoParlamentar_10000;DEPUTADO
16-05-2012;;10000;ESPERIDIÃO AMIN HELOU FILHO;ESPERIDIÃO AMIN;M;DEPUTADO;530169;54;2;1;01-02-2011;31-01-2015;02-02-2012;24-12-2012;Ordinária;17-07-2012;01-08-2012;-1;-1;-1;;;;;N/A;;;544724;2012;177;PLP 177/2012;ADMINISTRAÇÃO PÚBLICA,FINANÇAS PÚBLICAS E ORÇAMENTO;N/A;N/A;-1;SC;SUL;SANTA CATARINA;PARTIDO PROGRESSISTA;115;PP;N/A;PLP;PROJETO DE LEI COMPLEMENTAR;PROJETO DE LEI COMPLEMENTAR (ART. 61 CF);1;ATIVADO;;N/A;-1;N/A;-1;N/A;TipoParlamentar_10000;DEPUTADO
17-03-2011;;10000;EDSON GIROTO;GIROTO;M;DEPUTADO;530083;54;1;1;01-02-2011;31-01-2015;02-02-2011;22-12-2011;Ordinária;18-07-2011;01-08-2011;-1;-1;-1;;;;;N/A;;;495193;2011;764;PL 764/2011;AGRICULTURA, PECUÁRIA E PESCA,FINANÇAS PÚBLICAS E ORÇAMENTO;N/A;N/A;-1;MS;CENTRO-OESTE;MATO GROSSO DO SUL;PARTIDO DA REPÚBLICA;168;PR;N/A;PL;PROJETO DE LEI;PROJETO DE LEI;1;ATIVADO;;N/A;-1;N/A;-1;N/A;TipoParlamentar_10000;DEPUTADO
04-12-2012;;10000;JOÃO ANANIAS VASCONCÉLOS NETO;JOÃO ANANIAS;M;DEPUTADO;530041;54;2;1;01-02-2011;31-01-2015;02-02-2012;24-12-2012;Ordinária;17-07-2012;01-08-2012;-1;-1;-1;;;;;N/A;;;562079;2012;229;PLP 229/2012;FINANÇAS PÚBLICAS E ORÇAMENTO;N/A;N/A;-1;CE;NORDESTE;CEARÁ;PARTIDO COMUNISTA DO BRASIL;99;PCDOB;N/A;PLP;PROJETO DE LEI COMPLEMENTAR;PROJETO DE LEI COMPLEMENTAR (ART. 61 CF);1;ATIVADO;;N/A;-1;N/A;-1;N/A;TipoParlamentar_10000;DEPUTADO
13-12-2012;;10000;ANTÔNIA LUCILÉIA CRUZ RAMOS CÂMARA;ANTÔNIA LÚCIA;F;DEPUTADO;530002;54;2;1;01-02-2011;31-01-2015;02-02-2012;24-12-2012;Ordinária;17-07-2012;01-08-2012;-1;-1;-1;;;;;N/A;;;563534;2012;232;PEC 232/2012;FINANÇAS PÚBLICAS E ORÇAMENTO;N/A;N/A;-1;AC;NORTE;ACRE;PARTIDO SOCIAL CRISTÃO;126;PSC;N/A;PEC;PROPOSTA DE EMENDA À CONSTITUIÇÃO;PROPOSTA DE EMENDA À CONSTITUIÇÃO (ART. 60 CF C/C ART. 201 A 203, RICD);1;ATIVADO;;N/A;-1;N/A;-1;N/A;TipoParlamentar_10000;DEPUTADO
16-04-2013;;10000;FÁBIO SALUSTINO MESQUITA DE FARIA;FÁBIO FARIA;M;DEPUTADO;527539;54;3;1;01-02-2011;31-01-2015;04-02-2013;23-12-2013;Ordinária;31-07-2013;01-08-2013;-1;-1;-1;;;;;N/A;;;572256;2013;264;PLP 264/2013;FINANÇAS PÚBLICAS E ORÇAMENTO;N/A;N/A;-1;RN;NORDESTE;RIO GRANDE DO NORTE;PARTIDO SOCIAL DEMOCRÁTICO;127;PSD;N/A;PLP;PROJETO DE LEI COMPLEMENTAR;PROJETO DE LEI COMPLEMENTAR (ART. 61 CF);1;ATIVADO;;N/A;-1;N/A;-1;N/A;TipoParlamentar_10000;DEPUTADO
25-04-2012;;10000;PEDRO NOVAIS LIMA;PEDRO NOVAIS;M;DEPUTADO;520901;54;2;1;01-02-2011;31-01-2015;02-02-2012;24-12-2012;Ordinária;17-07-2012;01-08-2012;-1;-1;-1;;;;;N/A;;;542694;2012;169;PLP 169/2012;FINANÇAS PÚBLICAS E ORÇAMENTO;N/A;N/A;-1;MA;NORDESTE;MARANHÃO;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;111;PMDB;N/A;PLP;PROJETO DE LEI COMPLEMENTAR;PROJETO DE LEI COMPLEMENTAR (ART. 61 CF);1;ATIVADO;;N/A;-1;N/A;-1;N/A;TipoParlamentar_10000;DEPUTADO
18-06-2013;;10000;ALINE LEMOS CORRÊA DE OLIVEIRA ANDRADE;ALINE CORRÊA;F;DEPUTADO;528183;54;3;1;01-02-2011;31-01-2015;04-02-2013;23-12-2013;Ordinária;31-07-2013;01-08-2013;-1;-1;-1;;;;;N/A;;;581485;2013;286;PLP 286/2013;FINANÇAS PÚBLICAS E ORÇAMENTO;N/A;N/A;-1;SP;SUDESTE;SÃO PAULO;PARTIDO PROGRESSISTA;115;PP;N/A;PLP;PROJETO DE LEI COMPLEMENTAR;PROJETO DE LEI COMPLEMENTAR (ART. 61 CF);1;ATIVADO;;N/A;-1;N/A;-1;N/A;TipoParlamentar_10000;DEPUTADO
05-11-2013;;10000;ANTÔNIO PINHEIRO JÚNIOR;TONINHO PINHEIRO;M;DEPUTADO;530065;54;3;1;01-02-2011;31-01-2015;04-02-2013;23-12-2013;Ordinária;31-07-2013;01-08-2013;-1;-1;-1;;;;;N/A;;;599519;2013;349;PLP 349/2013;FINANÇAS PÚBLICAS E ORÇAMENTO;N/A;N/A;-1;MG;SUDESTE;MINAS GERAIS;PARTIDO PROGRESSISTA;115;PP;N/A;PLP;PROJETO DE LEI COMPLEMENTAR;PROJETO DE LEI COMPLEMENTAR (ART. 61 CF);1;ATIVADO;;N/A;-1;N/A;-1;N/A;TipoParlamentar_10000;DEPUTADO
15-03-2012;;10000;ALESSANDRO LUCCIOLA MOLON;ALESSANDRO MOLON;M;DEPUTADO;530130;54;2;1;01-02-2011;31-01-2015;02-02-2012;24-12-2012;Ordinária;17-07-2012;01-08-2012;-1;-1;-1;;;;;N/A;;;537666;2012;3467;PL 3467/2012;FINANÇAS PÚBLICAS E ORÇAMENTO;N/A;N/A;-1;RJ;SUDESTE;RIO DE JANEIRO;PARTIDO DOS TRABALHADORES;134;PT;N/A;PL;PROJETO DE LEI;PROJETO DE LEI;1;ATIVADO;;N/A;-1;N/A;-1;N/A;TipoParlamentar_10000;DEPUTADO
21-03-2012;;10000;JÚLIO CÉSAR DE CARVALHO LIMA;JÚLIO CESAR;M;DEPUTADO;522014;54;2;1;01-02-2011;31-01-2015;02-02-2012;24-12-2012;Ordinária;17-07-2012;01-08-2012;-1;-1;-1;;;;;N/A;;;538115;2012;152;PLP 152/2012;FINANÇAS PÚBLICAS E ORÇAMENTO;N/A;N/A;-1;PI;NORDESTE;PIAUÍ;PARTIDO SOCIAL DEMOCRÁTICO;127;PSD;N/A;PLP;PROJETO DE LEI COMPLEMENTAR;PROJETO DE LEI COMPLEMENTAR (ART. 61 CF);1;ATIVADO;;N/A;-1;N/A;-1;N/A;TipoParlamentar_10000;DEPUTADO
16-05-2012;;10000;ROGÉRIO CARVALHO SANTOS;ROGÉRIO CARVALHO;M;DEPUTADO;530179;54;2;1;01-02-2011;31-01-2015;02-02-2012;24-12-2012;Ordinária;17-07-2012;01-08-2012;-1;-1;-1;;;;;N/A;;;544741;2012;178;PLP 178/2012;FINANÇAS PÚBLICAS E ORÇAMENTO;N/A;N/A;-1;SE;NORDESTE;SERGIPE;PARTIDO DOS TRABALHADORES;134;PT;N/A;PLP;PROJETO DE LEI COMPLEMENTAR;PROJETO DE LEI COMPLEMENTAR (ART. 61 CF);1;ATIVADO;;N/A;-1;N/A;-1;N/A;TipoParlamentar_10000;DEPUTADO
15-05-2012;;10000;NILSON APARECIDO LEITÃO;NILSON LEITÃO;M;DEPUTADO;534005;54;2;1;01-02-2011;31-01-2015;02-02-2012;24-12-2012;Ordinária;17-07-2012;01-08-2012;-1;-1;-1;;;;;N/A;;;544634;2012;174;PLP 174/2012;FINANÇAS PÚBLICAS E ORÇAMENTO;N/A;N/A;-1;MT;CENTRO-OESTE;MATO GROSSO;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;128;PSDB;N/A;PLP;PROJETO DE LEI COMPLEMENTAR;PROJETO DE LEI COMPLEMENTAR (ART. 61 CF);1;ATIVADO;;N/A;-1;N/A;-1;N/A;TipoParlamentar_10000;DEPUTADO
05-12-2012;;10000;RICARDO IZAR JUNIOR;RICARDO IZAR;M;DEPUTADO;530206;54;2;1;01-02-2011;31-01-2015;02-02-2012;24-12-2012;Ordinária;17-07-2012;01-08-2012;-1;-1;-1;;;;;N/A;;;562448;2012;230;PLP 230/2012;ADMINISTRAÇÃO PÚBLICA,FINANÇAS PÚBLICAS E ORÇAMENTO;N/A;N/A;-1;SP;SUDESTE;SÃO PAULO;PARTIDO SOCIAL DEMOCRÁTICO;127;PSD;N/A;PLP;PROJETO DE LEI COMPLEMENTAR;PROJETO DE LEI COMPLEMENTAR (ART. 61 CF);1;ATIVADO;;N/A;-1;N/A;-1;N/A;TipoParlamentar_10000;DEPUTADO
06-03-2013;;10000;AMAURI SANTOS TEIXEIRA;AMAURI TEIXEIRA;M;DEPUTADO;530020;54;3;1;01-02-2011;31-01-2015;04-02-2013;23-12-2013;Ordinária;31-07-2013;01-08-2013;-1;-1;-1;;;;;N/A;;;566557;2013;247;PLP 247/2013;FINANÇAS PÚBLICAS E ORÇAMENTO;N/A;N/A;-1;BA;NORDESTE;BAHIA;PARTIDO DOS TRABALHADORES;134;PT;N/A;PLP;PROJETO DE LEI COMPLEMENTAR;PROJETO DE LEI COMPLEMENTAR (ART. 61 CF);1;ATIVADO;;N/A;-1;N/A;-1;N/A;TipoParlamentar_10000;DEPUTADO
